Datetime,Temperature,Humidity,WindSpeed,Consumption,Hour,Fridge,TV,AC,Oven,Fan,Light
2017-05-17 22:00:00,18.293,82.583,17.715600000000002,1.771,22,1,1,0,0,0,1
2017-05-17 23:00:00,17.673,84.483,17.704800000000002,1.501,23,1,1,0,0,0,1
2017-05-18 00:00:00,17.385,86.367,17.704800000000002,1.301,0,1,0,0,0,0,1
2017-05-18 01:00:00,17.557,86.817,17.704800000000002,1.172,1,1,0,0,0,0,1
2017-05-18 02:00:00,17.59,86.167,17.6976,1.123,2,1,0,0,0,0,1
2017-05-18 03:00:00,17.75,85.283,17.6976,1.135,3,1,0,0,0,0,1
2017-05-18 04:00:00,18.245,84.733,17.6976,1.088,4,1,0,0,0,0,1
2017-05-18 05:00:00,18.49,82.517,17.6904,0.933,5,1,0,0,0,0,1
2017-05-18 06:00:00,18.675,80.117,17.694,1.023,6,1,0,0,0,0,1
2017-05-18 07:00:00,18.857,78.317,17.6976,1.119,7,1,0,0,0,0,0
2017-05-18 08:00:00,20.013,71.532,17.708399999999997,1.264,8,1,0,0,0,0,0
2017-05-18 09:00:00,21.808,60.998,17.712,1.395,9,1,0,0,0,0,0
2017-05-18 10:00:00,23.908,50.643,17.712,1.498,10,1,0,0,1,0,0
2017-05-18 11:00:00,25.007,44.455,17.7192,1.569,11,1,0,0,1,0,0
2017-05-18 12:00:00,26.097,40.102,17.712,1.567,12,1,0,0,0,0,0
2017-05-18 13:00:00,27.292,36.86,17.704800000000002,1.56,13,1,0,0,0,0,0
2017-05-18 14:00:00,27.682,35.51,17.704800000000002,1.536,14,1,0,0,0,0,0
2017-05-18 15:00:00,27.383,37.148,17.715600000000002,1.494,15,1,0,0,0,0,0
2017-05-18 16:00:00,26.265,47.715,17.708399999999997,1.45,16,1,0,0,0,0,0
2017-05-18 17:00:00,24.905,53.652,17.712,1.438,17,1,0,0,1,0,0
2017-05-18 18:00:00,23.495,57.88,17.712,1.48,18,1,0,0,1,0,1
2017-05-18 19:00:00,21.763,63.838,17.7192,1.82,19,1,0,0,1,0,1
2017-05-18 20:00:00,20.688,67.23,17.7228,2.018,20,1,0,0,1,0,1
2017-05-18 21:00:00,20.308,68.153,10.9152,1.959,21,1,1,0,0,0,1
2017-05-18 22:00:00,19.865,68.898,0.2808,1.777,22,1,1,0,0,0,1
2017-05-18 23:00:00,19.752,68.165,0.2844,1.513,23,1,1,0,0,0,1
2017-05-19 00:00:00,19.225,69.892,0.2844,1.299,0,1,0,0,0,0,1
2017-05-19 01:00:00,18.527,73.117,0.2808,1.186,1,1,0,0,0,0,1
2017-05-19 02:00:00,18.508,70.85,0.2844,1.118,2,1,0,0,0,0,1
2017-05-19 03:00:00,17.992,71.383,0.2772,1.123,3,1,0,0,0,0,1
2017-05-19 04:00:00,17.783,70.847,0.2808,1.068,4,1,0,0,0,0,1
2017-05-19 05:00:00,16.837,75.517,0.2808,0.923,5,1,0,0,0,0,1
2017-05-19 06:00:00,16.3,77.383,0.2808,1.007,6,1,0,0,0,0,1
2017-05-19 07:00:00,16.557,78.15,0.2844,1.096,7,1,0,0,0,0,0
2017-05-19 08:00:00,18.402,71.348,0.288,1.231,8,1,0,0,0,0,0
2017-05-19 09:00:00,20.467,62.738,0.2916,1.374,9,1,0,0,0,0,0
2017-05-19 10:00:00,22.267,55.215,0.288,1.465,10,1,0,0,1,0,0
2017-05-19 11:00:00,23.105,55.952,0.2556,1.525,11,1,0,0,1,0,0
2017-05-19 12:00:00,23.19,59.812,0.2556,1.477,12,1,0,0,1,0,0
2017-05-19 13:00:00,22.902,62.837,0.252,1.47,13,1,0,0,1,0,0
2017-05-19 14:00:00,22.693,64.382,0.252,1.458,14,1,0,0,1,0,0
2017-05-19 15:00:00,22.428,66.755,0.252,1.415,15,1,0,0,1,0,0
2017-05-19 16:00:00,22.528,66.497,0.2484,1.386,16,1,0,0,1,0,0
2017-05-19 17:00:00,21.182,75.117,0.2448,1.376,17,1,0,0,1,0,0
2017-05-19 18:00:00,20.847,77.367,0.2448,1.429,18,1,0,0,1,0,1
2017-05-19 19:00:00,20.372,79.967,0.252,1.748,19,1,0,0,1,0,1
2017-05-19 20:00:00,19.88,83.467,0.2448,1.941,20,1,0,0,1,0,1
2017-05-19 21:00:00,19.742,84.917,0.2448,1.908,21,1,1,0,0,0,1
2017-05-19 22:00:00,19.532,86.767,0.2412,1.757,22,1,1,0,0,0,1
2017-05-19 23:00:00,19.147,88.083,0.2448,1.499,23,1,1,0,0,0,1
2017-05-20 00:00:00,18.135,88.617,0.2484,1.29,0,1,0,0,0,0,1
2017-05-20 01:00:00,18.757,87.9,0.2448,1.174,1,1,0,0,0,0,1
2017-05-20 02:00:00,18.798,87.45,0.2448,1.114,2,1,0,0,0,0,1
2017-05-20 03:00:00,18.682,86.8,0.234,1.123,3,1,0,0,0,0,1
2017-05-20 04:00:00,18.587,86.717,0.2376,1.065,4,1,0,0,0,0,1
2017-05-20 05:00:00,18.592,86.1,0.2376,0.897,5,1,0,0,0,0,1
2017-05-20 06:00:00,18.482,85.817,0.2484,0.947,6,1,0,0,0,0,1
2017-05-20 07:00:00,18.827,85.683,0.2412,1.057,7,1,0,0,0,0,0
2017-05-20 08:00:00,19.493,81.9,0.2448,1.213,8,1,0,0,0,0,0
2017-05-20 09:00:00,20.195,77.117,0.2484,1.362,9,1,0,0,0,0,0
2017-05-20 10:00:00,20.878,73.817,0.2448,1.454,10,1,0,0,1,0,0
2017-05-20 11:00:00,21.585,67.6,0.252,1.492,11,1,0,0,1,0,0
2017-05-20 12:00:00,21.627,66.783,0.252,1.517,12,1,0,0,1,0,0
2017-05-20 13:00:00,21.787,64.32,0.252,1.502,13,1,0,0,1,0,0
2017-05-20 14:00:00,21.873,64.653,0.252,1.459,14,1,0,0,1,0,0
2017-05-20 15:00:00,22.11,59.15,0.2484,1.421,15,1,0,0,1,0,0
2017-05-20 16:00:00,21.825,56.102,0.252,1.394,16,1,0,0,1,0,0
2017-05-20 17:00:00,21.653,54.617,0.2556,1.387,17,1,0,0,1,0,0
2017-05-20 18:00:00,20.81,63.108,0.2556,1.434,18,1,0,0,1,0,1
2017-05-20 19:00:00,19.928,69.07,0.2556,1.766,19,1,0,0,1,0,1
2017-05-20 20:00:00,19.143,74.333,0.252,1.955,20,1,0,0,1,0,1
2017-05-20 21:00:00,18.738,77.617,0.2484,1.921,21,1,1,0,0,0,1
2017-05-20 22:00:00,18.432,79.467,0.2484,1.812,22,1,1,0,0,0,1
2017-05-20 23:00:00,18.28,79.067,0.2448,1.621,23,1,1,0,0,0,1
2017-05-21 00:00:00,18.083,81.3,0.2448,1.355,0,1,0,0,0,0,1
2017-05-21 01:00:00,17.84,82.383,0.252,1.185,1,1,0,0,0,0,1
2017-05-21 02:00:00,17.713,81.833,0.2448,1.131,2,1,0,0,0,0,1
2017-05-21 03:00:00,17.54,80.267,0.252,1.12,3,1,0,0,0,0,1
2017-05-21 04:00:00,17.42,78.217,0.2484,1.054,4,1,0,0,0,0,1
2017-05-21 05:00:00,17.647,79.533,0.2484,0.853,5,1,0,0,0,0,1
2017-05-21 06:00:00,17.747,79.633,0.2448,0.847,6,1,0,0,0,0,1
2017-05-21 07:00:00,18.115,75.75,0.252,0.906,7,1,0,0,0,0,0
2017-05-21 08:00:00,19.047,71.967,0.252,1.04,8,1,0,0,0,0,0
2017-05-21 09:00:00,19.392,72.25,0.252,1.185,9,1,0,0,0,0,0
2017-05-21 10:00:00,20.032,68.16,0.252,1.318,10,1,0,0,1,0,0
2017-05-21 11:00:00,20.752,61.32,0.2556,1.376,11,1,0,0,1,0,0
2017-05-21 12:00:00,21.088,61.133,0.252,1.411,12,1,0,0,1,0,0
2017-05-21 13:00:00,20.982,64.982,0.252,1.416,13,1,0,0,1,0,0
2017-05-21 14:00:00,21.248,62.892,0.2556,1.384,14,1,0,0,1,0,0
2017-05-21 15:00:00,20.842,62.005,0.252,1.363,15,1,0,0,1,0,0
2017-05-21 16:00:00,20.832,60.403,0.252,1.33,16,1,0,0,1,0,0
2017-05-21 17:00:00,20.785,59.03,0.2556,1.311,17,1,0,0,1,0,0
2017-05-21 18:00:00,20.382,57.755,0.2592,1.347,18,1,0,0,1,0,1
2017-05-21 19:00:00,19.742,58.565,0.2556,1.687,19,1,0,0,1,0,1
2017-05-21 20:00:00,18.982,64.565,0.2663999999999999,1.908,20,1,0,0,1,0,1
2017-05-21 21:00:00,18.445,68.787,0.2556,1.904,21,1,1,0,0,0,1
2017-05-21 22:00:00,18.025,73.083,0.252,1.792,22,1,1,0,0,0,1
2017-05-21 23:00:00,17.887,74.833,0.252,1.557,23,1,1,0,0,0,1
2017-05-22 00:00:00,17.703,76.317,0.2448,1.339,0,1,0,0,0,0,1
2017-05-22 01:00:00,17.728,76.95,0.2448,1.185,1,1,0,0,0,0,1
2017-05-22 02:00:00,17.535,78.7,0.2412,1.121,2,1,0,0,0,0,1
2017-05-22 03:00:00,17.257,80.367,0.2484,1.126,3,1,0,0,0,0,1
2017-05-22 04:00:00,17.358,80.733,0.2556,1.058,4,1,0,0,0,0,1
2017-05-22 05:00:00,17.662,80.083,0.252,0.879,5,1,0,0,0,0,1
2017-05-22 06:00:00,17.772,78.8,0.2448,0.916,6,1,0,0,0,0,1
2017-05-22 07:00:00,18.223,77.9,0.2484,1.049,7,1,0,0,0,0,0
2017-05-22 08:00:00,18.997,70.235,0.252,1.187,8,1,0,0,0,0,0
2017-05-22 09:00:00,19.422,67.145,0.2592,1.335,9,1,0,0,0,0,0
2017-05-22 10:00:00,20.16,61.828,0.2556,1.452,10,1,0,0,1,0,0
2017-05-22 11:00:00,20.352,60.643,0.2592,1.535,11,1,0,0,1,0,0
2017-05-22 12:00:00,20.913,59.938,0.252,1.57,12,1,0,0,1,0,0
2017-05-22 13:00:00,21.138,62.335,0.2556,1.577,13,1,0,0,1,0,0
2017-05-22 14:00:00,20.862,63.947,0.2556,1.563,14,1,0,0,1,0,0
2017-05-22 15:00:00,20.477,67.167,0.2592,1.545,15,1,0,0,1,0,0
2017-05-22 16:00:00,19.817,70.79,0.252,1.517,16,1,0,0,1,0,0
2017-05-22 17:00:00,18.982,79.4,0.2484,1.485,17,1,0,0,1,0,0
2017-05-22 18:00:00,18.727,79.167,0.252,1.526,18,1,0,0,1,0,1
2017-05-22 19:00:00,18.465,80.05,0.2484,1.824,19,1,0,0,1,0,1
2017-05-22 20:00:00,18.342,78.95,0.2556,2.037,20,1,0,0,1,0,1
2017-05-22 21:00:00,18.437,74.683,0.252,1.995,21,1,1,0,0,0,1
2017-05-22 22:00:00,18.295,77.817,0.2484,1.847,22,1,1,0,0,0,1
2017-05-22 23:00:00,18.108,81.633,0.2484,1.584,23,1,1,0,0,0,1
2017-05-23 00:00:00,17.963,83.6,0.2412,1.366,0,1,0,0,0,0,1
2017-05-23 01:00:00,16.883,83.25,0.2412,1.23,1,1,0,0,0,0,1
2017-05-23 02:00:00,15.747,81.533,0.2484,1.152,2,1,0,0,0,0,1
2017-05-23 03:00:00,15.402,86.483,0.252,1.153,3,1,0,0,0,0,1
2017-05-23 04:00:00,14.907,88.917,0.2592,1.083,4,1,0,0,0,0,1
2017-05-23 05:00:00,14.575,91.05,0.2448,0.907,5,1,0,0,0,0,1
2017-05-23 06:00:00,14.695,90.483,0.2448,0.939,6,1,0,0,0,0,1
2017-05-23 07:00:00,15.43,87.033,0.2448,1.065,7,1,0,0,0,0,0
2017-05-23 08:00:00,15.928,83.9,0.2484,1.211,8,1,0,0,0,0,0
2017-05-23 09:00:00,16.483,75.65,0.2556,1.362,9,1,0,0,0,0,0
2017-05-23 10:00:00,16.868,73.467,0.252,1.481,10,1,0,0,1,0,0
2017-05-23 11:00:00,17.633,69.633,5.0148,1.541,11,1,0,0,1,0,0
2017-05-23 12:00:00,19.165,62.683,17.73,1.567,12,1,0,0,1,0,0
2017-05-23 13:00:00,20.152,56.522,17.7264,1.557,13,1,0,0,1,0,0
2017-05-23 14:00:00,20.087,57.918,17.7192,1.539,14,1,0,0,1,0,0
2017-05-23 15:00:00,20.34,55.895,17.7228,1.527,15,1,0,0,1,0,0
2017-05-23 16:00:00,20.06,58.475,17.715600000000002,1.526,16,1,0,0,1,0,0
2017-05-23 17:00:00,19.77,58.947,17.7192,1.511,17,1,0,0,1,0,0
2017-05-23 18:00:00,20.137,56.343,17.7228,1.575,18,1,0,0,1,0,1
2017-05-23 19:00:00,18.848,64.583,17.7228,1.859,19,1,0,0,1,0,1
2017-05-23 20:00:00,18.087,69.712,17.715600000000002,2.037,20,1,0,0,1,0,1
2017-05-23 21:00:00,17.81,70.717,17.7264,1.997,21,1,1,0,0,0,1
2017-05-23 22:00:00,17.538,69.312,17.7228,1.85,22,1,1,0,0,0,1
2017-05-23 23:00:00,17.358,69.022,17.7228,1.599,23,1,1,0,0,0,1
2017-05-24 00:00:00,17.277,71.7,17.7264,1.364,0,1,0,0,0,0,1
2017-05-24 01:00:00,17.127,74.083,17.7228,1.228,1,1,0,0,0,0,1
2017-05-24 02:00:00,16.945,75.767,17.712,1.16,2,1,0,0,0,0,1
2017-05-24 03:00:00,16.887,76.55,17.715600000000002,1.145,3,1,0,0,0,0,1
2017-05-24 04:00:00,16.647,78.25,17.715600000000002,1.082,4,1,0,0,0,0,1
2017-05-24 05:00:00,16.762,78.5,17.715600000000002,0.911,5,1,0,0,0,0,1
2017-05-24 06:00:00,17.172,79.4,5.3928,0.931,6,1,0,0,0,0,1
2017-05-24 07:00:00,16.66,81.2,11.5308,1.058,7,1,0,0,0,0,0
2017-05-24 08:00:00,16.645,83.533,17.712,1.18,8,1,0,0,0,0,0
2017-05-24 09:00:00,17.965,79.05,17.7192,1.318,9,1,0,0,0,0,0
2017-05-24 10:00:00,17.588,80.067,17.7192,1.451,10,1,0,0,1,0,0
2017-05-24 11:00:00,17.945,77.1,17.715600000000002,1.524,11,1,0,0,1,0,0
2017-05-24 12:00:00,17.295,81.35,17.7192,1.558,12,1,0,0,1,0,0
2017-05-24 13:00:00,18.065,75.95,17.7192,1.56,13,1,0,0,1,0,0
2017-05-24 14:00:00,18.217,73.567,17.7192,1.54,14,1,0,0,1,0,0
2017-05-24 15:00:00,18.225,70.578,17.7228,1.53,15,1,0,0,1,0,0
2017-05-24 16:00:00,18.79,68.777,17.7264,1.515,16,1,0,0,1,0,0
2017-05-24 17:00:00,19.455,65.722,17.7228,1.487,17,1,0,0,1,0,0
2017-05-24 18:00:00,20.012,63.335,17.715600000000002,1.524,18,1,0,0,1,0,1
2017-05-24 19:00:00,19.847,65.588,17.7228,1.82,19,1,0,0,1,0,1
2017-05-24 20:00:00,18.722,73.7,17.7228,2.039,20,1,0,0,1,0,1
2017-05-24 21:00:00,18.198,77.95,17.712,2.004,21,1,1,0,0,0,1
2017-05-24 22:00:00,17.797,80.833,17.7192,1.858,22,1,1,0,0,0,1
2017-05-24 23:00:00,17.713,83.133,17.712,1.617,23,1,1,0,0,0,1
2017-05-25 00:00:00,17.405,84.8,17.704800000000002,1.385,0,1,0,0,0,0,1
2017-05-25 01:00:00,17.107,84.55,17.712,1.239,1,1,0,0,0,0,1
2017-05-25 02:00:00,17.148,85.217,17.708399999999997,1.167,2,1,0,0,0,0,1
2017-05-25 03:00:00,16.43,86.383,17.708399999999997,1.151,3,1,0,0,0,0,1
2017-05-25 04:00:00,15.032,88.05,17.715600000000002,1.083,4,1,0,0,0,0,1
2017-05-25 05:00:00,14.205,89.017,17.704800000000002,0.894,5,1,0,0,0,0,1
2017-05-25 06:00:00,13.923,89.267,17.712,0.91,6,1,0,0,0,0,1
2017-05-25 07:00:00,15.353,89.217,17.7012,1.051,7,1,0,0,0,0,0
2017-05-25 08:00:00,17.157,87.667,17.6976,1.196,8,1,0,0,0,0,0
2017-05-25 09:00:00,18.638,81.367,17.704800000000002,1.324,9,1,0,0,0,0,0
2017-05-25 10:00:00,19.793,73.283,17.712,1.446,10,1,0,0,1,0,0
2017-05-25 11:00:00,20.47,69.867,17.712,1.524,11,1,0,0,1,0,0
2017-05-25 12:00:00,20.96,67.853,17.7192,1.56,12,1,0,0,1,0,0
2017-05-25 13:00:00,21.705,65.135,17.715600000000002,1.554,13,1,0,0,1,0,0
2017-05-25 14:00:00,21.757,64.045,17.708399999999997,1.534,14,1,0,0,1,0,0
2017-05-25 15:00:00,22.022,61.505,17.7012,1.525,15,1,0,0,1,0,0
2017-05-25 16:00:00,22.255,58.958,17.704800000000002,1.533,16,1,0,0,1,0,0
2017-05-25 17:00:00,21.975,60.572,17.704800000000002,1.497,17,1,0,0,1,0,0
2017-05-25 18:00:00,21.442,61.883,17.7012,1.503,18,1,0,0,1,0,1
2017-05-25 19:00:00,20.722,67.733,17.712,1.818,19,1,0,0,1,0,1
2017-05-25 20:00:00,19.638,76.417,17.7192,2.075,20,1,0,0,1,0,1
2017-05-25 21:00:00,18.855,80.733,17.7192,2.04,21,1,1,0,0,0,1
2017-05-25 22:00:00,17.477,84.717,17.712,1.915,22,1,1,0,0,0,1
2017-05-25 23:00:00,16.795,87.1,17.712,1.687,23,1,1,0,0,0,1
2017-05-26 00:00:00,16.368,88.583,17.708399999999997,1.455,0,1,0,0,0,0,1
2017-05-26 01:00:00,15.865,89.35,17.708399999999997,1.276,1,1,0,0,0,0,1
2017-05-26 02:00:00,15.597,90.15,17.708399999999997,1.191,2,1,0,0,0,0,1
2017-05-26 03:00:00,16.165,90.8,17.6976,1.176,3,1,0,0,0,0,1
2017-05-26 04:00:00,16.29,91.117,17.7012,1.098,4,1,0,0,0,0,1
2017-05-26 05:00:00,16.353,91.05,17.7012,0.912,5,1,0,0,0,0,1
2017-05-26 06:00:00,16.432,90.15,17.7012,0.926,6,1,0,0,0,0,1
2017-05-26 07:00:00,16.922,89.567,17.704800000000002,1.051,7,1,0,0,0,0,0
2017-05-26 08:00:00,17.658,88.6,17.715600000000002,1.183,8,1,0,0,0,0,0
2017-05-26 09:00:00,19.092,83.083,17.712,1.34,9,1,0,0,0,0,0
2017-05-26 10:00:00,19.577,78.5,17.712,1.462,10,1,0,0,1,0,0
2017-05-26 11:00:00,21.03,71.273,17.7192,1.534,11,1,0,0,1,0,0
2017-05-26 12:00:00,22.042,65.123,17.7228,1.549,12,1,0,0,1,0,0
2017-05-26 13:00:00,21.94,67.0,17.715600000000002,1.568,13,1,0,0,1,0,0
2017-05-26 14:00:00,22.122,68.0,17.6976,1.546,14,1,0,0,1,0,0
2017-05-26 15:00:00,21.788,70.757,17.708399999999997,1.532,15,1,0,0,1,0,0
2017-05-26 16:00:00,21.825,71.917,17.7192,1.511,16,1,0,0,1,0,0
2017-05-26 17:00:00,21.642,72.05,17.712,1.473,17,1,0,0,1,0,0
2017-05-26 18:00:00,21.315,74.9,17.7012,1.488,18,1,0,0,1,0,1
2017-05-26 19:00:00,20.793,78.7,17.708399999999997,1.792,19,1,0,0,1,0,1
2017-05-26 20:00:00,19.91,82.933,17.712,2.066,20,1,0,0,1,0,1
2017-05-26 21:00:00,19.515,83.95,17.7192,2.049,21,1,1,0,0,0,1
2017-05-26 22:00:00,19.318,85.65,17.712,1.976,22,1,1,0,0,0,1
2017-05-26 23:00:00,18.738,87.85,17.712,1.796,23,1,1,0,0,0,1
2017-05-27 00:00:00,18.048,88.55,17.712,1.597,0,1,0,0,0,0,1
2017-05-27 01:00:00,18.852,88.883,17.708399999999997,1.512,1,1,0,0,0,0,1
2017-05-27 02:00:00,18.872,90.117,17.704800000000002,1.604,2,1,0,0,0,0,1
2017-05-27 03:00:00,18.585,90.233,17.708399999999997,1.415,3,1,0,0,0,0,1
2017-05-27 04:00:00,18.392,90.15,17.708399999999997,1.125,4,1,0,0,0,0,1
2017-05-27 05:00:00,18.433,89.683,17.704800000000002,0.909,5,1,0,0,0,0,1
2017-05-27 06:00:00,18.647,90.317,17.6976,0.885,6,1,0,0,0,0,1
2017-05-27 07:00:00,18.848,90.783,17.6976,0.933,7,1,0,0,0,0,0
2017-05-27 08:00:00,19.307,88.717,17.712,1.009,8,1,0,0,0,0,0
2017-05-27 09:00:00,20.382,81.75,17.712,1.131,9,1,0,0,0,0,0
2017-05-27 10:00:00,20.968,77.7,17.7264,1.28,10,1,0,0,1,0,0
2017-05-27 11:00:00,21.323,75.517,17.733600000000003,1.402,11,1,0,0,1,0,0
2017-05-27 12:00:00,21.543,73.183,17.7192,1.471,12,1,0,0,1,0,0
2017-05-27 13:00:00,21.747,71.183,17.712,1.501,13,1,0,0,1,0,0
2017-05-27 14:00:00,22.012,69.147,17.7192,1.508,14,1,0,0,1,0,0
2017-05-27 15:00:00,22.032,70.383,17.712,1.5,15,1,0,0,1,0,0
2017-05-27 16:00:00,21.968,70.197,17.715600000000002,1.495,16,1,0,0,1,0,0
2017-05-27 17:00:00,21.585,70.867,17.704800000000002,1.555,17,1,0,0,1,0,0
2017-05-27 18:00:00,21.342,73.567,17.708399999999997,1.709,18,1,0,0,1,0,1
2017-05-27 19:00:00,20.615,79.083,13.23,2.005,19,1,0,0,1,0,1
2017-05-27 20:00:00,19.868,82.817,0.2484,1.983,20,1,0,0,1,0,1
2017-05-27 21:00:00,19.593,84.25,0.252,1.903,21,1,1,0,0,0,1
2017-05-27 22:00:00,19.487,85.8,0.252,1.874,22,1,1,0,0,0,1
2017-05-27 23:00:00,19.577,84.417,0.252,1.746,23,1,1,0,0,0,1
2017-05-28 00:00:00,19.348,83.183,0.2592,1.607,0,1,0,0,0,0,1
2017-05-28 01:00:00,19.37,81.683,0.252,1.541,1,1,0,0,0,0,1
2017-05-28 02:00:00,19.53,79.3,0.2663999999999999,1.653,2,1,0,0,0,0,1
2017-05-28 03:00:00,19.525,79.4,0.288,1.416,3,1,0,0,0,0,1
2017-05-28 04:00:00,19.318,79.883,0.2772,1.113,4,1,0,0,0,0,1
2017-05-28 05:00:00,18.993,80.65,0.252,0.886,5,1,0,0,0,0,1
2017-05-28 06:00:00,18.992,80.0,0.2663999999999999,0.845,6,1,0,0,0,0,1
2017-05-28 07:00:00,19.5,77.717,0.2736,0.865,7,1,0,0,0,0,0
2017-05-28 08:00:00,20.217,75.577,0.288,0.906,8,1,0,0,0,0,0
2017-05-28 09:00:00,21.765,68.158,0.288,0.977,9,1,0,0,0,0,0
2017-05-28 10:00:00,21.698,68.785,0.27,1.107,10,1,0,0,1,0,0
2017-05-28 11:00:00,22.223,68.173,0.2484,1.231,11,1,0,0,1,0,0
2017-05-28 12:00:00,23.262,64.058,0.2556,1.322,12,1,0,0,1,0,0
2017-05-28 13:00:00,23.915,60.698,0.252,1.38,13,1,0,0,1,0,0
2017-05-28 14:00:00,24.76,57.745,0.252,1.387,14,1,0,0,1,0,0
2017-05-28 15:00:00,25.182,56.247,0.2556,1.398,15,1,0,0,1,0,0
2017-05-28 16:00:00,25.492,55.885,0.2663999999999999,1.434,16,1,0,0,1,0,0
2017-05-28 17:00:00,27.25,44.672,0.2916,1.555,17,1,0,0,0,0,0
2017-05-28 18:00:00,26.398,47.058,0.2808,1.725,18,1,1,0,0,0,1
2017-05-28 19:00:00,25.22,51.597,0.2772,1.915,19,1,0,0,1,0,1
2017-05-28 20:00:00,23.988,55.617,0.2808,1.93,20,1,0,0,1,0,1
2017-05-28 21:00:00,23.352,58.258,0.2808,1.858,21,1,1,0,0,0,1
2017-05-28 22:00:00,23.037,59.34,0.2844,1.838,22,1,1,0,0,0,1
2017-05-28 23:00:00,22.63,60.412,0.288,1.727,23,1,1,0,0,0,1
2017-05-29 00:00:00,22.207,60.498,0.2808,1.596,0,1,0,0,0,0,1
2017-05-29 01:00:00,22.1,59.752,0.2808,1.543,1,1,0,0,0,0,1
2017-05-29 02:00:00,20.768,63.992,0.2808,1.627,2,1,0,0,0,0,1
2017-05-29 03:00:00,21.022,62.62,0.2808,1.412,3,1,0,0,0,0,1
2017-05-29 04:00:00,19.69,66.607,0.2808,1.139,4,1,0,0,0,0,1
2017-05-29 05:00:00,19.105,70.023,0.2736,0.922,5,1,0,0,0,0,1
2017-05-29 06:00:00,19.267,71.018,0.2772,0.908,6,1,0,0,0,0,1
2017-05-29 07:00:00,19.732,71.933,0.2772,0.954,7,1,0,0,0,0,0
2017-05-29 08:00:00,21.025,68.86,0.2736,1.063,8,1,0,0,0,0,0
2017-05-29 09:00:00,22.95,62.833,0.2736,1.179,9,1,0,0,0,0,0
2017-05-29 10:00:00,25.14,54.763,0.2952,1.302,10,1,0,0,1,0,0
2017-05-29 11:00:00,25.767,53.315,0.2556,1.408,11,1,0,0,1,0,0
2017-05-29 12:00:00,26.945,50.238,0.2556,1.473,12,1,0,0,0,0,0
2017-05-29 13:00:00,27.25,50.35,0.2448,1.522,13,1,0,0,0,0,0
2017-05-29 14:00:00,27.0,52.167,0.2484,1.517,14,1,0,0,0,0,0
2017-05-29 15:00:00,27.417,50.03,0.2448,1.507,15,1,0,0,0,0,0
2017-05-29 16:00:00,27.518,48.693,8.352,1.502,16,1,0,0,0,0,0
2017-05-29 17:00:00,27.968,46.668,17.7228,1.531,17,1,0,0,0,0,0
2017-05-29 18:00:00,27.39,48.572,17.7192,1.69,18,1,1,0,0,0,1
2017-05-29 19:00:00,26.053,51.602,17.715600000000002,1.965,19,1,1,0,0,0,1
2017-05-29 20:00:00,24.818,55.303,17.712,1.977,20,1,0,0,1,0,1
2017-05-29 21:00:00,22.988,62.703,17.704800000000002,1.911,21,1,1,0,0,0,1
2017-05-29 22:00:00,21.778,66.912,17.7192,1.89,22,1,1,0,0,0,1
2017-05-29 23:00:00,20.898,69.985,17.7192,1.757,23,1,1,0,0,0,1
2017-05-30 00:00:00,20.3,73.667,17.733600000000003,1.609,0,1,0,0,0,0,1
2017-05-30 01:00:00,19.185,78.583,17.7264,1.568,1,1,0,0,0,0,1
2017-05-30 02:00:00,18.593,83.083,17.7192,1.645,2,1,0,0,0,0,1
2017-05-30 03:00:00,18.32,85.667,17.715600000000002,1.423,3,1,0,0,0,0,1
2017-05-30 04:00:00,18.4,87.467,17.7192,1.15,4,1,0,0,0,0,1
2017-05-30 05:00:00,19.192,89.367,17.715600000000002,0.915,5,1,0,0,0,0,1
2017-05-30 06:00:00,19.19,91.183,17.712,0.902,6,1,0,0,0,0,1
2017-05-30 07:00:00,19.267,91.75,17.704800000000002,0.952,7,1,0,0,0,0,0
2017-05-30 08:00:00,19.688,90.267,17.7228,1.063,8,1,0,0,0,0,0
2017-05-30 09:00:00,21.215,81.95,17.7192,1.169,9,1,0,0,0,0,0
2017-05-30 10:00:00,22.342,74.1,17.7228,1.283,10,1,0,0,1,0,0
2017-05-30 11:00:00,23.797,63.255,17.7192,1.373,11,1,0,0,1,0,0
2017-05-30 12:00:00,24.505,60.195,17.733600000000003,1.441,12,1,0,0,1,0,0
2017-05-30 13:00:00,24.91,59.483,17.7228,1.503,13,1,0,0,1,0,0
2017-05-30 14:00:00,25.187,58.715,17.715600000000002,1.516,14,1,0,0,1,0,0
2017-05-30 15:00:00,25.635,55.263,17.715600000000002,1.489,15,1,0,0,1,0,0
2017-05-30 16:00:00,24.578,61.118,17.704800000000002,1.478,16,1,0,0,1,0,0
2017-05-30 17:00:00,24.02,65.072,17.7192,1.527,17,1,0,0,1,0,0
2017-05-30 18:00:00,24.062,64.365,17.7192,1.668,18,1,0,0,1,0,1
2017-05-30 19:00:00,22.872,69.523,17.7192,1.965,19,1,0,0,1,0,1
2017-05-30 20:00:00,21.962,75.083,17.7192,1.976,20,1,0,0,1,0,1
2017-05-30 21:00:00,20.955,80.0,17.7192,1.919,21,1,1,0,0,0,1
2017-05-30 22:00:00,20.403,81.467,17.7192,1.876,22,1,1,0,0,0,1
2017-05-30 23:00:00,20.352,81.267,17.7264,1.758,23,1,1,0,0,0,1
